id,place_id,type,data,detailed_fingerprint,fingerprint,date_updated,date_created
91,ChIJcSHLgr9n1moRyVdLMogc6lI,"[""natural_feature"", ""establishment""]","{""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png"", ""name"": ""Dog Beach"", ""scope"": ""GOOGLE"", ""types"": [""natural_feature"", ""establishment""], ""photos"": [{""width"": 2736, ""height"": 3648, ""photo_reference"": ""AXCi2Q7HHEYITfDag3xTmOQwyJf69133o9OMcXLCiSCCS9YA0VKskN0ZeKrRugNmN6QhO7rJ0qxcX0wyFkztocUMVoKHtuh7yOEge0En_OeUlTsLbIt-msH8Br1323GJLai2V265VobhF6Lkik5hTD9uOwYHHJ6KcPe23M2mO-4XVujyHbxN"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/100312537327005131360\"">Rebecca Wong</a>""]}], ""rating"": 4.5, ""geometry"": {""location"": {""lat"": -37.8438302, ""lng"": 144.9384759}, ""viewport"": {""northeast"": {""lat"": -37.8350184, ""lng"": 144.9544833}, ""southwest"": {""lat"": -37.852641, ""lng"": 144.9224685}}}, ""place_id"": ""ChIJcSHLgr9n1moRyVdLMogc6lI"", ""vicinity"": ""Port Melbourne"", ""reference"": ""ChIJcSHLgr9n1moRyVdLMogc6lI"", ""opening_hours"": {""open_now"": true}, ""business_status"": ""OPERATIONAL"", ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet"", ""user_ratings_total"": 375, ""icon_background_color"": ""#7B9EB0""}",,e625cc8e011fc0d1b4d15881c9e9f1de,2024-09-08 13:34:28,2024-07-25 15:11:31
92,ChIJx7ZjOqFn1moR8UpNqKdj5Q4,"[""park"", ""point_of_interest"", ""establishment""]","{""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png"", ""name"": ""Port Melbourne Dog Beach"", ""scope"": ""GOOGLE"", ""types"": [""park"", ""point_of_interest"", ""establishment""], ""photos"": [{""width"": 3968, ""height"": 2976, ""photo_reference"": ""AXCi2Q6PYBfUsckyTr9Fw9ZsvGd2RXwolpiwVwwLdeVzOsSj3VC-0G0ucns5YU3NTKxy2Q4trcKNI979n75u3Sg4qv3jIIYjZcKN7alugM78Ay4j0R9RnXK5uBAXTSRe69zMEODgzuRjcthFFgKnGU7GfkeyDA5qawKnJ_YzfCBq_JjHZp8"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/106358918824490353240\"">Terry Locham</a>""]}], ""rating"": 4.5, ""geometry"": {""location"": {""lat"": -37.8396412, ""lng"": 144.9207544}, ""viewport"": {""northeast"": {""lat"": -37.83801827010728, ""lng"": 144.9221488798927}, ""southwest"": {""lat"": -37.84071792989272, ""lng"": 144.9194492201073}}}, ""place_id"": ""ChIJx7ZjOqFn1moR8UpNqKdj5Q4"", ""vicinity"": ""Bay Trail, Port Melbourne"", ""plus_code"": {""global_code"": ""4RJ65W6C+48"", ""compound_code"": ""5W6C+48 Port Melbourne, Victoria""}, ""reference"": ""ChIJx7ZjOqFn1moR8UpNqKdj5Q4"", ""opening_hours"": {""open_now"": true}, ""business_status"": ""OPERATIONAL"", ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet"", ""user_ratings_total"": 181, ""icon_background_color"": ""#4DB546""}",,fc3a498d30b9774caa17848c71a32c16,2024-09-08 13:34:28,2024-07-25 15:11:31
93,ChIJZ7efNQBp1moRxHtFuKD-Q50,"[""park"", ""point_of_interest"", ""establishment""]","{""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png"", ""name"": ""St Kilda West Dog Beach"", ""scope"": ""GOOGLE"", ""types"": [""park"", ""point_of_interest"", ""establishment""], ""rating"": 5, ""geometry"": {""location"": {""lat"": -37.8585394, ""lng"": 144.9667184}, ""viewport"": {""northeast"": {""lat"": -37.85718957010727, ""lng"": 144.9680682298927}, ""southwest"": {""lat"": -37.85988922989272, ""lng"": 144.9653685701072}}}, ""place_id"": ""ChIJZ7efNQBp1moRxHtFuKD-Q50"", ""vicinity"": ""Victoria"", ""plus_code"": {""global_code"": ""4RJ64XR8+HM"", ""compound_code"": ""4XR8+HM St Kilda West, Victoria""}, ""reference"": ""ChIJZ7efNQBp1moRxHtFuKD-Q50"", ""opening_hours"": {""open_now"": true}, ""business_status"": ""OPERATIONAL"", ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet"", ""user_ratings_total"": 2, ""icon_background_color"": ""#4DB546""}",,57cbf884fa0bf01a4e8e3b10b3a98968,2024-08-25 15:26:41,2024-07-25 15:11:31
94,ChIJD61p9G9p1moR8rAJxmrhNdw,"[""park"", ""point_of_interest"", ""establishment""]","{""url"": ""https://maps.google.com/?cid=15867836710815117554"", ""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png"", ""name"": ""St Kilda West dog off leash beach"", ""types"": [""park"", ""point_of_interest"", ""establishment""], ""photos"": [{""width"": 4032, ""height"": 3024, ""photo_reference"": ""AelY_CuYe4UF1UfT3uyEkOq1jpk-C5m6StJdMgVNLfe4_J_RK7T_zXDoJ8hnRKe8o4W0onU4z41CD8y-Q5Xw_aQWEOGPtZRjSiVH9K9VgDd9NM_j-Rj1xwf2s2z1Woq9pwD6mC43HwC7YtzWwxaRFAguAiOuZYqghOGzcji33xuEgue8ljjN"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/113087541527514133074\"">Alessio Aguzzi</a>""]}], ""rating"": 5, ""reviews"": [{""text"": ""My dog loves this place"", ""time"": 1683500410, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/108812706695315275313/reviews"", ""translated"": false, ""author_name"": ""PP cnx"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a/ACg8ocJhPkFic90A5MoUA9o-RW7AMyB1dipjHUbZSGN8JMpfeSG_-CI=s128-c0x00000000-cc-rp-mo-ba2"", ""relative_time_description"": ""a year ago""}], ""geometry"": {""location"": {""lat"": -37.8593125, ""lng"": 144.9694375}, ""viewport"": {""northeast"": {""lat"": -37.8579222197085, ""lng"": 144.9707035802915}, ""southwest"": {""lat"": -37.8606201802915, ""lng"": 144.9680056197085}}}, ""place_id"": ""ChIJD61p9G9p1moR8rAJxmrhNdw"", ""vicinity"": ""4XR9+7Q, Saint Kilda West"", ""reference"": ""ChIJD61p9G9p1moR8rAJxmrhNdw"", ""utc_offset"": 600, ""adr_address"": ""4XR9+7Q, <span class=\""locality\"">St Kilda West</span> <span class=\""region\"">VIC</span> <span class=\""postal-code\"">3182</span>, <span class=\""country-name\"">Australia</span>"", ""business_status"": ""OPERATIONAL"", ""formatted_address"": ""4XR9+7Q, St Kilda West VIC 3182, Australia"", ""address_components"": [{""types"": [""plus_code""], ""long_name"": ""4XR9+7Q"", ""short_name"": ""4XR9+7Q""}, {""types"": [""locality"", ""political""], ""long_name"": ""Saint Kilda West"", ""short_name"": ""St Kilda West""}, {""types"": [""administrative_area_level_2"", ""political""], ""long_name"": ""Port Phillip City"", ""short_name"": ""Port Phillip""}, {""types"": [""administrative_area_level_1"", ""political""], ""long_name"": ""Victoria"", ""short_name"": ""VIC""}, {""types"": [""country"", ""political""], ""long_name"": ""Australia"", ""short_name"": ""AU""}, {""types"": [""postal_code""], ""long_name"": ""3182"", ""short_name"": ""3182""}], ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet"", ""user_ratings_total"": 1, ""icon_background_color"": ""#4DB546""}",4e21fe75cdbb2bc55bc7bb694e7bacf0,2ed3ed330c69c55c22d46a93fea63123,2024-07-28 13:43:03,2024-07-25 15:11:31
95,ChIJqWP5r9hp1moRBU5nqhpUHKc,"[""park"", ""point_of_interest"", ""establishment""]","{""url"": ""https://maps.google.com/?cid=12041591977186643461"", ""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png"", ""name"": ""St Kilda Harbour Dog Beach"", ""types"": [""park"", ""point_of_interest"", ""establishment""], ""photos"": [{""width"": 1080, ""height"": 934, ""photo_reference"": ""AXCi2Q4uwImH8fNgTnZDeLrQayFMypsDvkDMwPznF8fD-19B2oH6cGXnxQb4OZIgsGh_SE1VaJbQgIZNYp7hFXmma0FF-rbUUfFsSwPOwrXt6LshFA8Y0Z-8W6CpjCMDFj3j7OjsLb99UeWwt1JJ2iZ3h23Qf70k8SewQfF2YNK4iqpY0guK"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/106690990073992790671\"">Jodie Foreman</a>""]}, {""width"": 4032, ""height"": 3024, ""photo_reference"": ""AXCi2Q5VcPrhidGKxWRTechvDDnd0hVHltP2ZcwqPncRMmQRrYyLP5qRGYL9_ivyY_Vssr0gkvZVvq5xfUvYTliX5-dXYK3U7iHdHOJXJC2R1i9mAbaLI4tyvddtmwJCf6RHpOp9pG4jvgZ8yl4x5HeUwFFHPn_2BW66j8YWOUE2AFMRxcyF"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102478469032753177663\"">Sean Nairn</a>""]}, {""width"": 3024, ""height"": 4032, ""photo_reference"": ""AXCi2Q53tYxC8Oq3dub-TAfbj-OEKzUaK8SaJMPCFEH0r3PZRP6nBIHYLp_5Y_G6xB34Mq7opHBAgx-0YCvYxxtzqt23FHUoP_yOVtQgiVbM76K02k-VjxfoeL0Yi3i8BzmSis_yFkXQfAoatyCryDWcmQB4mSisuROt0vJUwi3SfDEMz-ui"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/105152086643389477257\"">Moni V</a>""]}, {""width"": 4032, ""height"": 3024, ""photo_reference"": ""AXCi2Q7WQGsJB_BjV24Q_rqdUvuAUoDqPaEKugPrM5dksGEBpIsUGTOipG2CFmIg9AWLJQV5lv-P1wPn7nOha7J_NHqjygrPJ_h3oXVlIcGl7GfYoa5dbTEaKpoMXlH1cRYJn39x61dBioWvMFJCDRvtOejrM6Av1fG79NvTc8o8Fq2yUWqB"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102478469032753177663\"">Sean Nairn</a>""]}, {""width"": 4032, ""height"": 3024, ""photo_reference"": ""AXCi2Q6LgLEjPIdn7DKrXIm7m7EQlXLz2K50Y2o5KKps2j0oh6lOWm6OjMmQrTHWR3-EJNTi-46Uq3cSaGmjum1WgbtiDN4rqvLQgFW6g6WLz7eExvp-CIPF03ndzUvjStsbEKLG1sAL9rvFK0HuGvxJdPtZNAkpgh5uh1nxL-tloabxdccc"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/105152086643389477257\"">Moni V</a>""]}, {""width"": 3024, ""height"": 4032, ""photo_reference"": ""AXCi2Q64NfYpUmX_AGm67nq9_r4FF0-9Xn80JvUaGMI2eV-FrESrHo0fYwXkXTYzTj2_6S2l6vHMccHV2tOZ_cWkaQjoNIhm34Feh0P96B5OWtMCCkzucqlcfxd7keW3eFbmHlhAITJHYouTssGzx58USOxV-PLPJh1pD4aWXk8oB-ca1_Ao"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102478469032753177663\"">Sean Nairn</a>""]}, {""width"": 3456, ""height"": 4608, ""photo_reference"": ""AXCi2Q47vrX1ud1NbOMEtshvsGKpaZ4hNoPip1G6yOAsiTTofPiNWle5pMWh-486ZMEBiTVcX-RCt-Ogr4WB-7ds-CTQSPPxiggGoZcfsDY3HNjAeIpElh2esEb2Q7qQfz2m1WajuF8ccOZpFkUG1qgbI5watVqiy72GPf1VLVUs4IbtHPEN"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/101653418826529609516\"">The traveler (Going places)</a>""]}], ""rating"": 4.9, ""reviews"": [{""text"": ""Small area of beach just north of the main part of St Kilda that is open to dog owners to bring their pets for a swim and run around. At low tide there is plenty of sand to play on. Only a short walk from the pubs and cafes of St Kilda itself if you’re feeling thirsty afterward."", ""time"": 1716101844, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/102478469032753177663/reviews"", ""translated"": false, ""author_name"": ""Sean Nairn"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a-/ALV-UjWqJv8wn-HZ7tlXx0ON6ouGt50yJw4rG8hcPC7g4Fs-1Tq2QDr6WQ=s128-c0x00000000-cc-rp-mo-ba8"", ""relative_time_description"": ""3 months ago""}, {""text"": ""St Kilda Harbour dog beach is a great place to bring your dog! Lots of room especially if it’s low tide, and great views of the harbour, Catani gardens and the bay. If you come on the weekend you’ll see lots of kite surfers as well.\n\nThe dog beach is not fully enclosed or gated unfortunately."", ""time"": 1667857196, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/105152086643389477257/reviews"", ""translated"": false, ""author_name"": ""Moni V"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a-/ALV-UjWoMMhYE9DDANJRpT5TiiaFj0gclf1FczI9JHcTuEgXaaL8twnK=s128-c0x00000000-cc-rp-mo-ba5"", ""relative_time_description"": ""a year ago""}, {""text"": ""Always take our King charles cavalier here to cool off in the summer. She lives to chase the birds and get into the water. Be mindful as sometimes their are dead puffer fish on the shore line.\nLots of kelp too . So just be careful if your dog loves o ingest anything.\n\nLots of other friendly dogs and owners to chat too."", ""time"": 1704158300, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/104301565196430391732/reviews"", ""translated"": false, ""author_name"": ""Madeline Rose"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a-/ALV-UjUDhF7Uk06rERfZjJ0mL9mr3s-i785g0yRNPOzJaB32jlxVYIP-uw=s128-c0x00000000-cc-rp-mo-ba5"", ""relative_time_description"": ""7 months ago""}, {""text"": ""Areas of St Kilda beaches where dogs are allowed off leash all year and all day.\n\nWest Beach opposite Cowderoy Street.\n\nSt Kilda Harbour Beach.\n\nSt Kilda Foreshore, southern end only."", ""time"": 1678569209, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/106690990073992790671/reviews"", ""translated"": false, ""author_name"": ""Jodie Foreman"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a-/ALV-UjUcozQ68jaGWqg2yV8uWB_Pvy7d5Gyr5Gk0xm-C6UbxRzdbmn_B=s128-c0x00000000-cc-rp-mo-ba4"", ""relative_time_description"": ""a year ago""}, {""text"": ""Not a bad beach 🦮🐕‍🦺🐕🐩"", ""time"": 1707464775, ""rating"": 5, ""language"": ""en"", ""author_url"": ""https://www.google.com/maps/contrib/105514784461754681793/reviews"", ""translated"": false, ""author_name"": ""Wineboyo"", ""original_language"": ""en"", ""profile_photo_url"": ""https://lh3.googleusercontent.com/a-/ALV-UjWFB7a7W48WUcrl-4_IRY9YLSh2xvnxhlE0KX4j0cMzYB88uUrA=s128-c0x00000000-cc-rp-mo-ba7"", ""relative_time_description"": ""6 months ago""}], ""geometry"": {""location"": {""lat"": -37.8606464, ""lng"": 144.969802}, ""viewport"": {""northeast"": {""lat"": -37.8592060697085, ""lng"": 144.9713617302915}, ""southwest"": {""lat"": -37.8619040302915, ""lng"": 144.9686637697085}}}, ""place_id"": ""ChIJqWP5r9hp1moRBU5nqhpUHKc"", ""vicinity"": """", ""plus_code"": {""global_code"": ""4RJ64XQ9+PW"", ""compound_code"": ""4XQ9+PW Saint Kilda West VIC, Australia""}, ""reference"": ""ChIJqWP5r9hp1moRBU5nqhpUHKc"", ""utc_offset"": 600, ""adr_address"": ""Port Phillip, <span class=\""region\"">VIC</span>, <span class=\""country-name\"">Australia</span>"", ""opening_hours"": {""periods"": [{""open"": {""day"": 0, ""time"": ""0000""}}], ""open_now"": true, ""weekday_text"": [""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]}, ""business_status"": ""OPERATIONAL"", ""formatted_address"": ""Port Phillip, VIC, Australia"", ""address_components"": [{""types"": [""administrative_area_level_2"", ""political""], ""long_name"": ""Port Phillip City"", ""short_name"": ""Port Phillip""}, {""types"": [""administrative_area_level_1"", ""political""], ""long_name"": ""Victoria"", ""short_name"": ""VIC""}, {""types"": [""country"", ""political""], ""long_name"": ""Australia"", ""short_name"": ""AU""}], ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet"", ""user_ratings_total"": 9, ""current_opening_hours"": {""periods"": [{""open"": {""day"": 1, ""date"": ""2024-08-26"", ""time"": ""0000"", ""truncated"": true}, ""close"": {""day"": 0, ""date"": ""2024-09-01"", ""time"": ""2359"", ""truncated"": true}}], ""open_now"": true, ""weekday_text"": [""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]}, ""icon_background_color"": ""#4DB546""}",9b045332d6d39862322d10012c1db881,adbe731570a099bd2c393c477363c757,2024-08-25 15:27:42,2024-07-25 15:11:31
96,ChIJI_5kythn1moRqWVdbgHhftk,"[""natural_feature"", ""establishment""]","{""icon"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png"", ""name"": ""Middle Park Beach"", ""scope"": ""GOOGLE"", ""types"": [""natural_feature"", ""establishment""], ""photos"": [{""width"": 3024, ""height"": 4032, ""photo_reference"": ""AXCi2Q5yl6T4-kVSwE8s9-sNxYJs3xmEGeDZ76zxw-qxE8RYnJZwuWxDKzY4dnyJnIyvvC3koub_YCH43BH-bB3Hr8Rs8oymHOwoeqCrHHhLl-uAniFRoweqP3nQZRnJchHyNaMD1qfCE23VFab0qL0FmufoXDyoC0EnF9Jl7fpIfF6QXvMk"", ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/103438560071212155740\"">A Google User</a>""]}], ""rating"": 4.5, ""geometry"": {""location"": {""lat"": -37.8540655, ""lng"": 144.9608928}, ""viewport"": {""northeast"": {""lat"": -37.8452549, ""lng"": 144.9769002}, ""southwest"": {""lat"": -37.8628751, ""lng"": 144.9448854}}}, ""place_id"": ""ChIJI_5kythn1moRqWVdbgHhftk"", ""vicinity"": ""Middle Park"", ""reference"": ""ChIJI_5kythn1moRqWVdbgHhftk"", ""opening_hours"": {""open_now"": true}, ""business_status"": ""OPERATIONAL"", ""icon_mask_base_uri"": ""https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet"", ""user_ratings_total"": 858, ""icon_background_color"": ""#7B9EB0""}",,0b326c10ced4d93f7fd187cb3d45da94,2024-09-08 13:34:28,2024-07-25 15:11:31
